"日付","始値","高値","安値","終値","前日比","出来高","売残","買残"
1989/10/12,1960,1960,1960,1960,,1000,,
1989/10/13,1900,2000,1900,2000,,25000,,
1989/10/16,2000,2000,1990,1990,,9000,,
1989/10/18,1900,1900,1900,1900,,2000,,
1989/10/19,1960,1980,1940,1970,,9000,,
1989/10/20,1940,1940,1940,1940,,5000,,
1989/10/23,1950,1980,1940,1950,,6000,,
1989/10/24,1900,1900,1900,1900,,1000,,
1989/10/25,1880,1900,1850,1900,,7000,,
1989/10/31,1900,1920,1900,1920,,4000,,
1989/11/01,1930,2100,1930,2100,,120000,,
1989/11/02,2110,2130,2010,2100,,75000,,
1989/11/06,2100,2100,2050,2100,,43000,,
1989/11/07,2100,2270,2100,2270,,215000,,
1989/11/08,2230,2240,2130,2200,,25000,,
1989/11/09,2160,2260,2130,2250,,77000,,
1989/11/10,2230,2230,2160,2160,,23000,,
1989/11/13,2200,2250,2200,2200,,47000,,
1989/11/15,2200,2270,2200,2270,,102000,,
1989/11/16,2270,2290,2270,2270,,107000,,
1989/11/17,2280,2290,2270,2290,,117000,,
1989/11/20,2290,2400,2290,2380,,32000,,
1989/11/21,2400,2400,2300,2300,,15000,,
1989/11/22,2370,2370,2290,2320,,13000,,
1989/11/24,2360,2370,2340,2350,,22000,,
1989/11/27,2310,2310,2310,2310,,6000,,
1989/11/28,2310,2310,2310,2310,,101000,,
1989/11/29,2320,2430,2320,2410,,70000,,
1989/11/30,2490,2500,2420,2500,,37000,,
1989/12/01,2440,2480,2440,2470,,5000,,
1989/12/04,2390,2430,2390,2430,,24000,,
1989/12/05,2430,2430,2430,2430,,20000,,
1989/12/06,2380,2450,2380,2410,,25000,,
1989/12/07,2430,2430,2380,2380,,22000,,
1989/12/08,2380,2400,2380,2400,,46000,,
1989/12/11,2440,2440,2430,2430,,24000,,
1989/12/12,2420,2480,2410,2480,,35000,,
1989/12/13,2500,2570,2500,2540,,47000,,
1989/12/14,2550,2850,2550,2800,,155000,,
1989/12/15,2840,2870,2800,2870,,176000,,
1989/12/18,2790,2830,2790,2830,,10000,,
1989/12/19,2810,3000,2810,2950,,46000,,
1989/12/20,2970,3200,2970,3190,,88000,,
1989/12/21,3100,3190,3070,3150,,70000,,
1989/12/22,3150,3200,3140,3200,,20000,,
1989/12/25,3200,3350,3200,3300,,17000,,
1989/12/26,3350,3400,3300,3400,,15000,,
1989/12/27,3320,3350,3320,3350,,9000,,
1989/12/29,3330,3330,3330,3330,,1000,,
1990/01/09,3180,3400,3180,3400,,89000,,
1990/01/10,3450,3750,3400,3750,,142000,,
1990/01/11,3740,3950,3740,3950,,57000,,
1990/01/12,3910,3910,3900,3900,,4000,,
1990/01/17,3780,4000,3770,4000,,73000,,
1990/01/18,4060,4300,4060,4300,,58000,,
1990/01/19,4300,4380,4300,4350,,24000,,
1990/01/22,4290,4350,4240,4350,,11000,,
1990/01/23,4400,4430,4390,4400,,10000,,
1990/01/29,4100,4110,4100,4110,,18000,,
1990/01/30,4100,4110,4050,4110,,19000,,
1990/01/31,4220,4300,4210,4300,,23000,,
1990/02/01,4290,4480,4250,4480,,50000,,
1990/02/02,4450,4450,4390,4400,,14000,,
1990/02/06,4350,4350,4350,4350,,1000,,
1990/02/07,4330,4330,4330,4330,,1000,,
1990/02/09,4230,4230,4230,4230,,2000,,
1990/02/15,4080,4200,4080,4200,,15000,,
1990/02/22,4090,4090,4090,4090,,4000,,
1990/03/05,3950,3950,3950,3950,,5000,,
1990/03/07,3900,3930,3900,3900,,33000,,
1990/03/08,3900,3900,3900,3900,,36000,,
1990/03/09,3700,3700,3700,3700,,10000,,
1990/03/12,3600,3600,3600,3600,,6000,,
1990/03/14,3200,3300,3200,3300,,20000,,
1990/03/15,3300,3500,3300,3500,,19000,,
1990/03/16,3600,3700,3600,3700,,6000,,
1990/03/26,3350,3500,3350,3500,,11000,,
1990/03/27,3500,3500,3500,3500,,1000,,
1990/03/28,3530,3600,3520,3600,,28000,,
1990/04/02,3580,3580,3580,3580,,1000,,
1990/04/06,3100,3100,3100,3100,,27000,,
1990/04/10,3200,3440,3200,3440,,26000,,
1990/04/11,3440,3460,3440,3450,,5000,,
1990/04/12,3420,3520,3420,3510,,25000,,
1990/04/13,3510,3510,3500,3500,,2000,,
1990/04/16,3500,3500,3500,3500,,2000,,
1990/04/17,3490,3590,3490,3590,,20000,,
1990/04/18,3640,3750,3640,3750,,11000,,
1990/04/19,3770,3770,3750,3750,,2000,,
1990/04/20,3700,3800,3700,3800,,9000,,
1990/04/23,3780,3840,3780,3840,,5000,,
1990/04/25,3740,3800,3740,3800,,2000,,
1990/04/26,3800,3810,3800,3810,,2000,,
1990/05/01,3910,3950,3900,3950,,5000,,
1990/05/07,3950,4100,3950,4100,,33000,,
1990/05/09,4040,4040,4040,4040,,1000,,
1990/05/10,4030,4030,4030,4030,,4000,,
1990/05/11,3880,4000,3880,3950,,9000,,
1990/05/14,4000,4020,3990,4020,,16000,,
1990/05/15,4020,4020,4020,4020,,18000,,
1990/05/16,4020,4040,4020,4020,,12000,,
1990/05/17,4000,4050,3990,4050,,28000,,
1990/05/24,3860,3860,3810,3810,,4000,,
1990/05/25,3810,3950,3810,3950,,5000,,
1990/05/31,3500,3500,3500,3500,,3000,,
1990/06/01,3450,3500,3450,3500,,2000,,
1990/06/04,3500,3650,3500,3650,,9000,,
1990/06/05,3750,3800,3750,3800,,13000,,
1990/06/06,3830,3830,3830,3830,,1000,,
1990/06/07,3950,4000,3950,4000,,10000,,
1990/06/08,3990,4040,3990,4040,,6000,,
1990/06/11,4000,4150,4000,4150,,9000,,
1990/06/12,4120,4180,4120,4180,,11000,,
1990/06/13,4100,4100,4100,4100,,2000,,
1990/06/14,4100,4150,4100,4140,,5000,,
1990/06/15,4150,4150,4150,4150,,5000,,
1990/06/18,4000,4020,4000,4020,,4000,,
1990/06/19,4020,4160,4020,4160,,28000,,
1990/06/20,4160,4160,4150,4150,,23000,,
1990/06/21,4150,4150,4130,4130,,2000,,
1990/06/22,4180,4180,4150,4180,,12000,,
1990/06/26,4030,4070,4030,4070,,13000,,
1990/06/27,4070,4100,4060,4100,,13000,,
1990/06/28,4100,4120,4100,4120,,15000,,
1990/07/02,4120,4120,4120,4120,,10000,,
1990/07/03,4150,4150,4140,4140,,16000,,
1990/07/10,3750,3750,3750,3750,,2000,,
1990/07/11,3750,3840,3750,3840,,20000,,
1990/07/12,3800,3870,3800,3870,,8000,,
1990/07/13,3900,4010,3900,4000,,23000,,
1990/07/16,4010,4050,4010,4040,,8000,,
1990/07/19,3980,3980,3980,3980,,1000,,
1990/07/20,3980,3980,3980,3980,,1000,,
1990/07/24,3980,3980,3950,3970,,8000,,
1990/07/25,3980,4030,3980,4030,,6000,,
1990/07/27,4010,4010,4010,4010,,1000,,
1990/07/30,4020,4020,4020,4020,,8000,,
1990/08/01,4000,4000,4000,4000,,2000,,
1990/08/27,3740,3740,3740,3740,,2000,,
1990/08/29,3690,3740,3690,3740,,10000,,
1990/08/30,3740,3800,3740,3800,,15000,,
1990/08/31,3900,3900,3900,3900,,18000,,
1990/09/05,3900,3900,3900,3900,,8000,,
1990/09/06,3900,3900,3900,3900,,2000,,
1990/09/07,3800,3810,3800,3810,,4000,,
1990/09/12,3810,3810,3810,3810,,2000,,
1990/09/14,3810,3810,3810,3810,,1000,,
1990/09/17,3800,3810,3800,3810,,18000,,
1990/09/21,3690,3700,3690,3700,,8000,,
1990/09/26,3700,3750,3700,3750,,9000,,
1990/09/28,3650,3650,3650,3650,,4000,,
1990/10/02,3550,3650,3550,3650,,5000,,
1990/10/03,3650,3650,3650,3650,,1000,,
1990/10/08,3600,3650,3600,3650,,2000,,
1990/10/18,3620,3620,3620,3620,,1000,,
1990/10/25,3570,3600,3570,3600,,3000,,
1990/10/26,3590,3590,3590,3590,,1000,,
1990/10/29,3590,3620,3590,3620,,18000,,
1990/10/31,3600,3600,3600,3600,,2000,,
