"日付","始値","高値","安値","終値","前日比","出来高","売残","買残"
1989/10/11,1190,1190,1150,1150,,7000,,
1989/10/12,1150,1150,1100,1100,,2000,,
1989/10/13,1100,1100,1080,1100,,6000,,
1989/10/16,1040,1040,1040,1040,,2000,,
1989/10/17,1030,1040,1030,1040,,8000,,
1989/10/18,1060,1060,1040,1040,,6000,,
1989/10/19,1050,1050,1050,1050,,1000,,
1989/10/20,1050,1150,1050,1150,,6000,,
1989/10/23,1150,1170,1130,1130,,14000,,
1989/10/24,1100,1110,1100,1110,,3000,,
1989/10/25,1090,1090,1090,1090,,1000,,
1989/10/26,1070,1070,1060,1060,,3000,,
1989/10/27,1040,1100,1040,1100,,3000,,
1989/10/31,1050,1050,1050,1050,,1000,,
1989/11/01,1070,1070,1070,1070,,1000,,
1989/11/02,1080,1080,1080,1080,,4000,,
1989/11/09,1080,1080,1080,1080,,4000,,
1989/11/10,1080,1080,1080,1080,,2000,,
1989/11/13,1080,1080,1080,1080,,7000,,
1989/11/14,1070,1070,1060,1060,,2000,,
1989/11/15,1060,1060,1000,1030,,8000,,
1989/11/17,1030,1050,1030,1050,,3000,,
1989/11/20,1050,1050,1050,1050,,3000,,
1989/11/21,1050,1050,1030,1030,,5000,,
1989/11/22,1030,1030,1020,1020,,4000,,
1989/11/28,1030,1030,1030,1030,,1000,,
1989/11/29,1050,1050,1050,1050,,4000,,
1989/11/30,1050,1050,1030,1030,,6000,,
1989/12/01,1030,1030,1030,1030,,1000,,
1989/12/04,1030,1050,1030,1050,,16000,,
1989/12/05,1050,1110,1050,1110,,14000,,
1989/12/06,1130,1150,1130,1150,,14000,,
1989/12/07,1150,1150,1150,1150,,15000,,
1989/12/08,1150,1150,1130,1130,,8000,,
1989/12/12,1100,1100,1100,1100,,1000,,
1989/12/13,1130,1130,1120,1130,,3000,,
1989/12/14,1100,1100,1100,1100,,2000,,
1989/12/15,1120,1120,1120,1120,,2000,,
1989/12/18,1120,1130,1120,1130,,90000,,
1989/12/19,1140,1150,1130,1150,,18000,,
1989/12/20,1150,1180,1150,1180,,4000,,
1989/12/21,1170,1170,1150,1150,,4000,,
1989/12/22,1150,1150,1150,1150,,3000,,
1989/12/25,1150,1150,1150,1150,,11000,,
1989/12/26,1170,1170,1150,1150,,3000,,
1989/12/27,1150,1150,1150,1150,,1000,,
1989/12/28,1150,1180,1150,1150,,8000,,
1989/12/29,1150,1150,1150,1150,,2000,,
1990/01/04,1150,1170,1150,1170,,2000,,
1990/01/09,1170,1170,1170,1170,,2000,,
1990/01/10,1170,1170,1170,1170,,8000,,
1990/01/11,1100,1100,1100,1100,,2000,,
1990/01/12,1160,1160,1160,1160,,2000,,
1990/01/16,1100,1100,1100,1100,,2000,,
1990/01/17,1070,1070,1070,1070,,1000,,
1990/01/24,1100,1100,1100,1100,,1000,,
1990/01/25,1100,1100,1060,1060,,4000,,
1990/01/26,1070,1070,1070,1070,,6000,,
1990/01/29,1100,1100,1100,1100,,1000,,
1990/01/30,1100,1100,1100,1100,,5000,,
1990/01/31,1080,1080,1060,1060,,10000,,
1990/02/01,1070,1070,1050,1060,,27000,,
1990/02/02,1100,1100,1100,1100,,2000,,
1990/02/05,1100,1100,1100,1100,,3000,,
1990/02/06,1100,1100,1100,1100,,5000,,
1990/02/07,1100,1100,1100,1100,,15000,,
1990/02/08,1100,1150,1100,1150,,5000,,
1990/02/09,1150,1150,1140,1150,,15000,,
1990/02/13,1150,1150,1150,1150,,7000,,
1990/02/14,1150,1150,1140,1140,,5000,,
1990/02/16,1100,1100,1080,1080,,11000,,
1990/02/19,1080,1080,1050,1050,,21000,,
1990/02/20,1080,1080,1070,1070,,2000,,
1990/02/22,1070,1070,1070,1070,,3000,,
1990/02/23,1070,1070,1050,1050,,3000,,
1990/02/26,1050,1050,1050,1050,,6000,,
1990/02/27,1020,1020,1020,1020,,2000,,
1990/03/01,1030,1030,1030,1030,,7000,,
1990/03/02,1030,1050,1030,1050,,2000,,
1990/03/05,1050,1050,1050,1050,,2000,,
1990/03/06,1080,1080,1080,1080,,2000,,
1990/03/07,1060,1060,1060,1060,,3000,,
1990/03/08,1060,1060,1060,1060,,1000,,
1990/03/09,1050,1050,1050,1050,,2000,,
1990/03/12,1050,1050,1050,1050,,7000,,
1990/03/14,1030,1030,1000,1000,,9000,,
1990/03/15,980,980,980,980,,3000,,
1990/03/19,980,980,980,980,,1000,,
1990/03/20,930,930,930,930,,1000,,
1990/03/22,925,930,925,930,,8000,,
1990/03/27,900,900,900,900,,1000,,
1990/03/29,930,930,930,930,,6000,,
1990/03/30,930,930,930,930,,5000,,
1990/04/02,900,900,900,900,,2000,,
1990/04/04,805,805,805,805,,5000,,
1990/04/06,700,700,700,700,,11000,,
1990/04/10,790,790,790,790,,4000,,
1990/04/12,790,790,790,790,,1000,,
1990/04/13,790,790,790,790,,2000,,
1990/04/18,715,715,710,710,,3000,,
1990/04/19,710,715,710,710,,15000,,
1990/04/20,750,750,750,750,,4000,,
1990/04/23,750,750,750,750,,3000,,
1990/04/24,750,750,750,750,,5000,,
1990/05/01,730,730,730,730,,2000,,
1990/05/07,730,750,730,750,,13000,,
1990/05/08,762,765,762,765,,2000,,
1990/05/09,800,800,800,800,,1000,,
1990/05/10,800,820,800,820,,8000,,
1990/05/11,820,830,820,830,,4000,,
1990/05/14,905,905,905,905,,5000,,
1990/05/16,905,905,905,905,,2000,,
1990/05/17,900,900,900,900,,1000,,
1990/05/21,895,895,895,895,,1000,,
1990/05/22,890,900,890,900,,5000,,
1990/05/23,900,900,900,900,,1000,,
1990/05/24,880,880,880,880,,2000,,
1990/06/05,905,905,900,900,,6000,,
1990/06/06,900,900,900,900,,2000,,
1990/06/08,885,885,885,885,,1000,,
1990/06/11,881,881,881,881,,1000,,
1990/06/12,881,890,880,890,,6000,,
1990/06/13,886,886,886,886,,1000,,
1990/06/15,886,886,886,886,,3000,,
1990/06/18,885,886,880,886,,7000,,
1990/06/19,880,880,880,880,,1000,,
1990/06/20,875,875,865,865,,2000,,
1990/06/25,865,865,865,865,,1000,,
1990/06/26,850,850,850,850,,1000,,
1990/06/28,845,845,845,845,,1000,,
1990/07/03,845,845,845,845,,1000,,
1990/07/04,840,840,840,840,,1000,,
1990/07/05,840,840,834,834,,3000,,
1990/07/06,845,845,845,845,,1000,,
1990/07/10,860,860,856,860,,5000,,
1990/07/11,900,905,900,900,,7000,,
1990/07/12,890,900,890,900,,3000,,
1990/07/13,901,901,890,890,,2000,,
1990/07/18,890,900,890,900,,5000,,
1990/07/19,900,900,900,900,,6000,,
1990/07/20,895,895,895,895,,1000,,
1990/07/24,870,870,870,870,,1000,,
1990/07/26,870,870,870,870,,1000,,
1990/07/27,875,875,875,875,,5000,,
1990/08/02,830,830,830,830,,1000,,
1990/08/08,775,775,775,775,,1000,,
1990/08/10,790,790,790,790,,1000,,
1990/08/14,740,740,740,740,,1000,,
1990/08/16,750,750,750,750,,1000,,
1990/08/20,740,740,740,740,,1000,,
1990/08/21,720,720,720,720,,1000,,
1990/08/22,710,710,701,701,,4000,,
1990/08/24,650,650,640,640,,4000,,
1990/08/27,680,680,680,680,,2000,,
1990/08/31,670,695,670,675,,4000,,
1990/09/03,670,670,670,670,,1000,,
1990/09/05,670,670,670,670,,2000,,
1990/09/07,640,640,640,640,,5000,,
1990/09/10,650,650,650,650,,1000,,
1990/09/11,640,642,640,642,,3000,,
1990/09/12,640,640,640,640,,3000,,
1990/09/14,642,642,642,642,,3000,,
1990/09/25,640,640,640,640,,2000,,
1990/09/26,640,640,640,640,,1000,,
1990/10/02,495,495,495,495,,4000,,
1990/10/03,520,520,520,520,,5000,,
1990/10/04,520,520,520,520,,1000,,
1990/10/12,530,530,530,530,,2000,,
1990/10/16,510,510,510,510,,1000,,
1990/10/19,515,515,515,515,,1000,,
1990/10/22,531,531,530,530,,6000,,
1990/10/23,540,550,540,550,,10000,,
1990/10/24,550,560,550,560,,12000,,
1990/10/25,560,560,555,555,,18000,,
1990/10/26,555,561,555,559,,22000,,
1990/10/29,560,560,559,559,,21000,,
1990/10/30,580,580,580,580,,6000,,
1990/10/31,576,576,575,575,,5000,,
1990/11/02,550,550,550,550,,3000,,
1990/11/05,550,550,540,540,,2000,,
1990/11/06,540,540,540,540,,6000,,
1990/11/07,538,538,538,538,,1000,,
1990/11/08,535,535,520,520,,8000,,
1990/11/09,501,501,501,501,,2000,,
1990/11/13,510,510,501,501,,2000,,
1990/11/14,503,503,501,501,,6000,,
1990/11/20,498,499,498,498,,9000,,
1990/11/21,495,495,480,480,,2000,,
1990/11/22,480,480,470,470,,10000,,
1990/11/26,460,460,460,460,,5000,,
1990/11/27,465,465,455,455,,6000,,
1990/11/28,455,455,450,450,,14000,,
1990/11/30,450,450,450,450,,1000,,
1990/12/03,450,450,450,450,,2000,,
1990/12/04,450,450,440,440,,2000,,
1990/12/05,440,440,440,440,,7000,,
1990/12/10,485,485,485,485,,3000,,
1990/12/13,485,485,485,485,,1000,,
1990/12/14,485,505,485,505,,3000,,
1990/12/20,485,485,485,485,,2000,,
1990/12/25,410,410,410,410,,5000,,
1990/12/26,430,430,410,411,,9000,,
1990/12/27,415,415,410,410,,2000,,
1991/01/07,450,450,450,450,,2000,,
1991/01/09,433,433,433,433,,1000,,
1991/01/11,430,430,430,430,,1000,,
1991/01/17,425,430,425,425,,3000,,
1991/01/18,430,430,425,425,,3000,,
1991/01/21,430,430,420,420,,2000,,
1991/01/24,380,380,380,380,,2000,,
1991/01/25,380,385,380,385,,4000,,
1991/01/28,396,396,396,396,,1000,,
1991/01/29,393,393,380,380,,7000,,
1991/01/30,380,385,380,385,,6000,,
1991/01/31,386,386,371,371,,11000,,
1991/02/01,400,400,400,400,,2000,,
1991/02/04,390,400,390,400,,2000,,
1991/02/05,400,400,400,400,,1000,,
1991/02/06,400,402,400,401,,3000,,
1991/02/07,410,410,410,410,,4000,,
1991/02/08,420,420,420,420,,5000,,
1991/02/14,520,520,499,499,,12000,,
1991/02/15,490,500,480,500,,6000,,
1991/02/18,510,510,510,510,,1000,,
1991/02/19,530,540,530,540,,4000,,
1991/02/20,545,570,545,570,,7000,,
1991/02/21,570,570,570,570,,1000,,
1991/02/22,552,560,552,555,,4000,,
1991/02/27,535,535,520,520,,4000,,
1991/03/04,520,520,520,520,,1000,,
1991/03/06,520,520,520,520,,2000,,
1991/03/07,520,530,520,530,,4000,,
1991/03/12,530,530,530,530,,1000,,
1991/03/13,530,530,530,530,,2000,,
1991/03/15,560,560,560,560,,1000,,
1991/03/18,590,620,585,620,,6000,,
1991/03/19,620,620,590,590,,6000,,
1991/03/20,579,579,561,561,,4000,,
1991/03/25,565,565,565,565,,1000,,
1991/03/26,550,550,550,550,,2000,,
1991/03/27,540,540,540,540,,2000,,
1991/03/29,540,550,540,550,,3000,,
1991/04/09,580,580,580,580,,3000,,
1991/04/10,580,580,580,580,,1000,,
1991/04/11,580,580,580,580,,1000,,
1991/04/12,580,580,580,580,,2000,,
1991/04/16,585,585,570,570,,2000,,
1991/04/17,571,571,571,571,,2000,,
1991/04/18,580,580,580,580,,1000,,
1991/04/22,630,630,629,629,,5000,,
1991/04/23,620,625,600,625,,5000,,
1991/04/25,625,625,600,600,,3000,,
1991/04/26,600,600,600,600,,1000,,
1991/05/09,600,600,600,600,,1000,,
1991/05/10,600,600,600,600,,3000,,
1991/05/15,571,571,571,571,,1000,,
1991/05/21,531,531,530,530,,2000,,
1991/05/28,540,540,540,540,,1000,,
1991/06/04,540,540,540,540,,1000,,
1991/06/07,550,550,550,550,,1000,,
1991/06/13,550,550,550,550,,1000,,
1991/06/25,492,492,492,492,,1000,,
1991/06/26,492,492,492,492,,2000,,
1991/06/27,470,470,470,470,,1000,,
1991/07/03,470,470,470,470,,5000,,
1991/07/04,460,460,460,460,,2000,,
1991/07/08,418,418,418,418,,1000,,
1991/07/11,420,421,420,421,,3000,,
1991/07/16,470,470,470,470,,5000,,
1991/07/17,465,465,460,460,,4000,,
1991/08/02,450,450,450,450,,1000,,
1991/08/14,450,450,450,450,,1000,,
1991/08/19,418,418,418,418,,1000,,
1991/08/22,429,429,420,420,,5000,,
1991/08/30,417,417,417,417,,2000,,
1991/09/03,417,420,417,420,,2000,,
1991/09/04,420,420,420,420,,3000,,
1991/09/05,420,420,420,420,,2000,,
1991/09/12,420,420,420,420,,1000,,
1991/09/17,420,420,420,420,,7000,,
1991/09/19,420,420,420,420,,4000,,
1991/09/24,435,435,435,435,,1000,,
1991/09/27,414,414,414,414,,3000,,
1991/10/01,426,426,423,423,,2000,,
1991/10/02,429,429,429,429,,1000,,
1991/10/03,441,441,441,441,,4000,,
1991/10/04,447,447,447,447,,2000,,
1991/10/08,450,450,450,450,,1000,,
1991/10/17,451,451,451,451,,3000,,
1991/10/24,452,455,452,453,,5000,,
1991/10/30,453,453,453,453,,2000,,
1991/11/06,453,453,453,453,,3000,,
1991/11/08,450,450,450,450,,1000,,
1991/12/02,295,295,295,295,,35000,,
1991/12/04,354,355,349,349,,9000,,
1991/12/06,351,351,351,351,,1000,,
1991/12/10,347,351,347,351,,2000,,
1991/12/11,347,350,347,350,,4000,,
1991/12/13,360,360,357,360,,6000,,
1991/12/16,360,360,360,360,,2000,,
1991/12/17,386,386,386,386,,1000,,
1991/12/18,386,386,386,386,,1000,,
1991/12/19,380,380,380,380,,1000,,
1991/12/20,379,382,379,382,,3000,,
1991/12/26,370,370,370,370,,2000,,
1991/12/27,384,395,384,395,,6000,,
1992/01/06,413,413,413,413,,2000,,
1992/01/07,410,430,410,430,,4000,,
1992/01/08,430,430,430,430,,2000,,
1992/01/10,435,435,435,435,,2000,,
1992/01/13,423,423,423,423,,1000,,
1992/01/22,373,373,373,373,,1000,,
1992/01/27,370,370,367,367,,2000,,
1992/02/12,404,404,404,404,,2000,,
1992/02/13,400,400,400,400,,1000,,
1992/02/24,364,364,350,350,,8000,,
1992/02/25,350,350,350,350,,2000,,
1992/02/26,350,350,350,350,,4000,,
1992/02/27,350,350,350,350,,3000,,
1992/02/28,350,350,350,350,,9000,,
1992/03/02,350,350,350,350,,3000,,
1992/03/09,351,351,350,350,,5000,,
1992/03/10,352,352,350,350,,16000,,
1992/03/13,350,350,350,350,,2000,,
1992/03/16,350,350,350,350,,1000,,
1992/03/23,347,347,347,347,,1000,,
1992/03/27,330,330,330,330,,4000,,
1992/03/30,315,315,315,315,,2000,,
1992/03/31,310,310,310,310,,6000,,
1992/04/02,300,300,290,290,,2000,,
1992/04/03,296,296,296,296,,1000,,
1992/04/09,290,290,290,290,,1000,,
1992/04/10,289,290,289,290,,4000,,
1992/04/13,290,290,285,285,,4000,,
1992/04/14,285,290,285,290,,2000,,
1992/04/16,291,295,290,290,,9000,,
1992/04/17,300,300,296,296,,3000,,
1992/04/20,305,305,305,305,,1000,,
1992/04/22,300,300,300,300,,1000,,
1992/04/23,300,300,300,300,,1000,,
1992/04/27,306,306,306,306,,1000,,
1992/04/30,300,300,300,300,,2000,,
1992/05/11,336,336,336,336,,1000,,
1992/05/12,351,351,350,350,,2000,,
1992/05/15,350,350,350,350,,1000,,
1992/05/18,350,350,350,350,,1000,,
1992/05/19,350,350,350,350,,2000,,
1992/05/21,350,350,350,350,,2000,,
1992/05/22,344,350,344,350,,2000,,
1992/05/26,350,350,350,350,,1000,,
1992/05/27,340,340,340,340,,1000,,
1992/06/01,345,345,345,345,,3000,,
1992/06/08,340,340,340,340,,5000,,
1992/06/26,270,270,270,270,,8000,,
1992/07/03,276,276,276,276,,1000,,
1992/07/06,277,277,277,277,,1000,,
1992/07/09,290,290,290,290,,1000,,
1992/07/17,291,291,291,291,,2000,,
1992/07/22,291,291,280,280,,6000,,
1992/07/27,285,285,285,285,,2000,,
1992/08/05,290,290,285,285,,2000,,
1992/08/06,285,285,285,285,,1000,,
1992/08/14,280,280,275,275,,4000,,
1992/08/18,250,250,250,250,,2000,,
1992/08/20,250,250,250,250,,3000,,
1992/08/21,250,250,250,250,,6000,,
1992/08/24,281,281,281,281,,1000,,
1992/08/25,281,281,281,281,,1000,,
1992/08/26,281,281,281,281,,1000,,
1992/08/27,295,295,295,295,,1000,,
1992/08/28,310,310,310,310,,3000,,
1992/08/31,315,315,315,315,,1000,,
1992/09/01,310,310,310,310,,1000,,
1992/09/02,310,310,310,310,,1000,,
1992/09/04,310,310,300,300,,2000,,
1992/09/08,300,300,300,300,,1000,,
1992/09/09,300,300,300,300,,1000,,
1992/09/14,321,321,320,320,,4000,,
1992/09/16,330,330,330,330,,1000,,
1992/09/17,351,351,351,351,,3000,,
1992/09/18,395,395,395,395,,15000,,
1992/09/21,400,414,400,414,,11000,,
1992/09/22,381,381,381,381,,8000,,
1992/09/24,359,359,359,359,,3000,,
1992/10/13,308,308,308,308,,2000,,
